DEMAND,HEAD,PRESSURE,LAT,LON
0.000,614.16,70.94,35.4523066,-79.2284878
0.000,590.77,113.52,35.3141167,-79.1914400
0.000,590.77,113.97,35.3141385,-79.1915381
0.000,514.44,67.62,35.5911138,-79.1519482
0.001,514.33,73.79,35.5958377,-79.1424409
0.001,514.15,86.31,35.5995770,-79.1384686
0.000,514.15,85.94,35.5995389,-79.1384135
0.001,514.02,68.11,35.6027904,-79.1350531
0.000,514.02,68.14,35.6027506,-79.1349998
0.001,514.13,72.93,35.5957957,-79.1373180
0.000,514.13,72.93,35.5958623,-79.1373283
0.002,514.20,69.53,35.5956056,-79.1392200
0.000,514.14,72.89,35.5957687,-79.1376005
0.002,513.79,52.42,35.6073735,-79.1302049
0.000,513.79,52.23,35.6074231,-79.1302658
0.001,513.79,51.43,35.6075822,-79.1299393
0.001,513.76,58.64,35.6088293,-79.1294464
0.000,513.79,67.54,35.6078077,-79.1321960
0.000,513.79,66.68,35.6078078,-79.1320685
0.000,513.79,65.01,35.6077290,-79.1320683
0.000,513.69,61.22,35.6097813,-79.1271380
0.000,513.69,62.31,35.6098239,-79.1272034
0.000,513.69,60.66,35.6095077,-79.1274869
0.001,513.68,48.87,35.6079972,-79.1268843
0.002,513.66,64.92,35.6063897,-79.1266820
0.000,513.68,48.79,35.6079971,-79.1269898
0.000,513.66,65.29,35.6063039,-79.1267044
0.001,513.65,69.79,35.6062960,-79.1251712
0.002,513.64,66.48,35.6052226,-79.1240379
0.001,513.63,75.45,35.6041400,-79.1237445
0.001,513.63,76.79,35.6035555,-79.1223947
0.001,513.65,69.99,35.6063644,-79.1251409
0.000,513.64,66.60,35.6052426,-79.1239526
0.000,513.63,75.66,35.6041517,-79.1236738
0.001,513.63,76.60,35.6036141,-79.1224144
0.001,513.62,78.19,35.6041796,-79.1207767
0.000,513.62,77.72,35.6041467,-79.1208878
0.001,513.62,77.91,35.6038981,-79.1206784
0.001,513.62,79.11,35.6027455,-79.1202291
0.001,513.62,79.21,35.6026660,-79.1201912
0.000,513.62,78.57,35.6026900,-79.1203363
0.000,513.62,77.06,35.6038454,-79.1210131
0.000,513.62,77.34,35.6038685,-79.1208262
0.000,513.62,77.91,35.6039734,-79.1207107
0.001,513.62,79.64,35.6052573,-79.1211229
0.001,513.62,76.90,35.6066937,-79.1215981
0.001,513.62,76.07,35.6068182,-79.1216392
0.000,513.62,79.00,35.6052537,-79.1212223
0.000,513.62,77.01,35.6066740,-79.1216770
0.001,514.61,62.84,35.5823304,-79.1555052
0.001,514.55,59.86,35.5846229,-79.1540497
0.000,514.55,59.64,35.5845896,-79.1539621
0.000,514.94,75.98,35.5654522,-79.1592048
0.000,515.52,122.24,35.5722898,-79.1262063
0.000,515.71,117.48,35.5688387,-79.1252740
0.025,515.55,116.78,35.5688540,-79.1252146
0.000,516.92,137.09,35.5643081,-79.1240572
0.031,506.83,106.17,35.5618590,-79.2325103
0.000,506.83,106.48,35.5618739,-79.2323261
0.000,506.83,106.17,35.5619232,-79.2325105
0.001,510.21,80.08,35.5354064,-79.2140646
0.000,514.16,95.84,35.5536798,-79.1902984
0.000,514.16,95.47,35.5537580,-79.1904777
0.000,513.85,96.64,35.5502057,-79.1792896
0.000,513.85,96.44,35.5501960,-79.1793941
0.000,514.79,77.25,35.5613963,-79.1628574
0.000,515.49,112.40,35.5562974,-79.1512283
0.001,517.20,94.92,35.5498693,-79.1433878
0.000,517.20,94.64,35.5497981,-79.1433814
0.000,518.37,91.82,35.5511719,-79.1341457
0.000,519.68,123.75,35.5453865,-79.1250320
0.000,519.68,124.17,35.5454329,-79.1249753
0.002,519.84,122.21,35.5432572,-79.1226966
0.000,519.84,122.20,35.5433277,-79.1226584
0.000,519.99,97.77,35.5361466,-79.1252567
0.001,519.99,106.87,35.5370636,-79.1267603
0.000,519.99,97.76,35.5361054,-79.1253091
0.001,520.45,94.72,35.5361238,-79.1162410
0.000,527.38,158.42,35.5483588,-79.0256133
0.000,527.38,158.42,35.5482670,-79.0255013
0.000,522.36,156.42,35.5449300,-79.0290716
0.001,508.91,85.98,35.5128327,-79.2200617
0.001,508.90,96.03,35.5108870,-79.2190867
0.002,508.90,85.76,35.5099804,-79.2190465
0.000,508.91,86.50,35.5127720,-79.2200615
0.000,508.90,94.94,35.5109011,-79.2191567
0.001,509.24,97.03,35.5163326,-79.2057046
0.002,509.24,101.96,35.5154585,-79.2057024
0.001,509.24,98.90,35.5163280,-79.2057913
0.000,509.24,96.53,35.5171861,-79.2057068
0.000,509.24,96.89,35.5173403,-79.2057946
0.000,509.24,97.68,35.5177018,-79.2060621
0.000,509.24,97.80,35.5177455,-79.2059931
0.001,509.24,98.16,35.5178217,-79.2061470
0.001,509.24,102.52,35.5184629,-79.2065942
0.001,509.24,97.85,35.5191550,-79.2060078
0.000,509.24,97.26,35.5174768,-79.2059020
0.000,509.24,96.89,35.5175120,-79.2058463
0.001,512.19,97.35,35.5296354,-79.1966071
0.001,515.28,90.76,35.5310182,-79.1762114
0.002,515.28,94.74,35.5314932,-79.1752713
0.000,515.28,90.30,35.5310767,-79.1762593
0.001,515.28,89.83,35.5310779,-79.1763755
0.001,511.08,83.00,35.5086794,-79.1962479
0.002,514.83,67.59,35.5196721,-79.1834543
0.002,514.83,67.57,35.5197908,-79.1842090
0.000,514.84,70.72,35.5177064,-79.1790121
0.000,514.79,86.48,35.5149934,-79.1820151
0.002,514.79,85.11,35.5150890,-79.1813525
0.001,514.84,67.54,35.5173342,-79.1795709
0.002,514.85,76.41,35.5099869,-79.1758344
0.001,514.85,74.94,35.5099150,-79.1757829
0.000,514.85,75.89,35.5097236,-79.1744888
0.000,516.41,84.39,35.5300457,-79.1611323
0.000,520.47,98.38,35.5328179,-79.1202582
0.000,520.47,97.46,35.5327336,-79.1202487
0.000,520.67,99.66,35.5333696,-79.1185391
0.000,520.66,101.47,35.5334987,-79.1185393
0.000,524.19,102.76,35.5112088,-79.1246334
0.000,524.19,103.51,35.5111587,-79.1245988
0.000,524.16,133.34,35.5144905,-79.1215767
0.000,524.16,132.37,35.5144672,-79.1216617
0.000,522.95,130.07,35.5174709,-79.1216084
0.000,522.95,130.07,35.5174579,-79.1216137
0.000,522.95,129.59,35.5174909,-79.1216901
0.000,522.98,130.86,35.5172746,-79.1216881
0.000,522.92,128.81,35.5176574,-79.1215327
0.001,522.90,127.18,35.5178115,-79.1214701
0.002,524.57,123.71,35.5093711,-79.1171503
0.000,524.57,122.31,35.5092768,-79.1171419
0.000,525.82,95.05,35.5106390,-79.1050165
0.001,525.86,92.52,35.5122193,-79.1044181
0.000,525.86,87.98,35.5123859,-79.1045996
0.001,525.35,106.30,35.5174878,-79.1003694
0.000,526.18,119.75,35.5205916,-79.0948017
0.001,527.40,116.82,35.5355987,-79.0471416
0.000,526.82,108.99,35.5345624,-79.0710340
0.000,527.38,116.38,35.5356587,-79.0467837
0.000,527.38,123.79,35.5352200,-79.0441028
0.000,527.38,124.19,35.5352962,-79.0441116
0.000,659.87,148.56,35.5244570,-79.0047375
0.000,659.87,148.87,35.5244933,-79.0046804
0.001,659.87,147.08,35.5243721,-79.0045807
0.000,659.97,140.92,35.5231981,-79.0106190
0.000,659.97,141.21,35.5232452,-79.0106931
0.000,659.97,140.93,35.5232664,-79.0105161
0.000,660.13,138.21,35.5181835,-79.0158954
0.000,660.13,139.27,35.5182537,-79.0159741
0.001,660.13,138.22,35.5182953,-79.0157613
0.001,659.76,175.39,35.5206005,-78.9982481
0.000,659.76,175.27,35.5206540,-78.9981908
0.001,659.77,174.52,35.5207198,-78.9984368
0.000,659.69,189.36,35.5194409,-78.9928943
0.000,659.69,186.17,35.5195255,-78.9928942
0.001,659.69,187.00,35.5194334,-78.9926703
0.000,659.53,128.59,35.5109334,-78.9902509
0.000,659.53,128.82,35.5109029,-78.9901848
0.000,659.53,129.05,35.5110387,-78.9902033
0.001,542.90,92.95,35.5009133,-79.2775254
0.000,542.90,90.47,35.5009535,-79.2776161
0.000,567.04,94.41,35.4837059,-79.2844641
0.032,567.04,93.67,35.4837152,-79.2843677
0.000,567.05,94.56,35.4836247,-79.2844180
0.000,567.04,94.59,35.4837953,-79.2845149
0.000,541.16,84.07,35.5010758,-79.2557716
0.000,541.16,83.78,35.5010697,-79.2557031
0.000,541.17,83.78,35.5009196,-79.2557850
0.000,541.73,81.05,35.4881438,-79.2529346
0.000,541.73,80.70,35.4881474,-79.2528635
0.000,541.74,81.45,35.4882766,-79.2529661
0.000,510.81,97.92,35.5053119,-79.2071597
0.000,510.81,103.12,35.5046487,-79.2043184
0.006,510.81,103.04,35.5046102,-79.2042968
0.000,510.52,83.81,35.5030556,-79.2093863
0.000,510.52,84.38,35.5030134,-79.2093493
0.000,510.53,72.67,35.4969795,-79.2099096
0.000,513.20,95.37,35.5020111,-79.1945073
0.000,513.20,93.89,35.5021006,-79.1945204
0.000,513.18,89.91,35.5003669,-79.1943506
0.002,513.31,90.35,35.4978798,-79.1995188
0.000,513.31,90.78,35.4979328,-79.1996655
0.001,513.31,85.57,35.4967334,-79.1972008
0.000,514.64,86.88,35.4986254,-79.1890061
0.001,513.08,85.95,35.4973423,-79.1980876
0.000,513.13,85.49,35.4972274,-79.1979179
0.002,513.21,85.53,35.4970070,-79.1975973
0.000,513.08,85.91,35.4973107,-79.1981315
0.000,513.13,85.49,35.4971924,-79.1979636
0.000,513.21,85.53,35.4969744,-79.1976278
0.001,513.59,86.41,35.4960235,-79.1961857
0.000,515.00,64.63,35.5075872,-79.1788805
0.000,515.02,62.04,35.5051565,-79.1788259
0.000,515.02,62.01,35.5051667,-79.1789083
0.000,515.02,61.61,35.5052969,-79.1788210
0.001,515.03,62.34,35.5049719,-79.1788323
0.000,515.20,59.52,35.5006206,-79.1789441
0.003,515.22,58.23,35.5001387,-79.1790665
0.000,515.27,62.69,35.4996619,-79.1785433
0.001,515.35,61.02,35.4987643,-79.1792909
0.001,515.70,89.20,35.4927970,-79.1876412
0.000,515.70,90.61,35.4926690,-79.1876446
0.000,513.31,89.41,35.4911987,-79.1969214
0.000,513.31,91.12,35.4911964,-79.1968178
0.000,513.31,89.47,35.4911425,-79.1969213
0.002,514.61,90.02,35.4888794,-79.1896356
0.000,511.79,88.81,35.4842446,-79.1997412
0.000,511.79,89.74,35.4843026,-79.1999809
0.003,511.79,93.94,35.4843403,-79.2014710
0.000,515.69,76.10,35.4923459,-79.1831156
0.001,515.78,67.05,35.4913567,-79.1806577
0.000,516.43,65.26,35.4882025,-79.1793069
0.000,516.43,65.26,35.4881633,-79.1792865
0.000,516.43,65.63,35.4882293,-79.1792107
0.003,516.43,64.68,35.4883113,-79.1789160
0.000,516.89,65.40,35.4883652,-79.1790435
0.000,518.36,68.26,35.4889142,-79.1755246
0.000,516.89,66.28,35.4883940,-79.1790506
0.001,516.21,70.08,35.4875393,-79.1816255
0.001,516.08,69.61,35.4851061,-79.1819239
0.000,515.99,72.46,35.4848216,-79.1825800
0.000,520.89,61.93,35.4825494,-79.1734026
0.002,520.90,67.30,35.4810828,-79.1729380
0.001,520.90,66.52,35.4810053,-79.1729141
0.000,523.83,79.97,35.4977815,-79.1487046
0.000,523.84,78.60,35.4979167,-79.1482553
0.001,524.68,79.23,35.4979827,-79.1482893
0.001,523.81,83.49,35.4974038,-79.1499590
0.000,522.30,87.11,35.4827310,-79.1410780
0.000,523.89,35.00,35.4859875,-79.1617159
0.000,523.96,34.39,35.4860172,-79.1615633
0.000,524.04,33.88,35.4860506,-79.1613919
0.000,524.24,33.54,35.4859451,-79.1608309
0.000,524.24,33.82,35.4858650,-79.1608082
0.001,523.52,32.79,35.4861301,-79.1607674
0.000,523.51,33.22,35.4859326,-79.1607110
0.001,522.12,56.52,35.4866316,-79.1657979
0.000,523.36,44.34,35.4856977,-79.1638762
0.001,523.36,46.96,35.4854262,-79.1652882
0.001,523.36,47.46,35.4853770,-79.1655444
0.000,523.37,56.34,35.4849301,-79.1678643
0.000,523.36,47.64,35.4854231,-79.1655621
0.000,523.46,50.74,35.4843252,-79.1650687
0.001,523.01,47.02,35.4843943,-79.1640023
0.000,522.96,54.93,35.4838215,-79.1666157
0.000,523.04,43.90,35.4817882,-79.1621844
0.000,523.05,43.62,35.4819178,-79.1620907
0.000,523.05,43.42,35.4819570,-79.1620039
0.000,523.07,42.44,35.4818899,-79.1618578
0.000,524.22,37.90,35.4855994,-79.1576122
0.000,524.22,44.73,35.4858366,-79.1566471
0.001,524.22,41.15,35.4862679,-79.1567753
0.000,524.22,60.86,35.4874693,-79.1534835
0.000,524.22,60.64,35.4878606,-79.1535961
0.000,524.22,37.49,35.4856725,-79.1576379
0.000,524.22,45.23,35.4858466,-79.1565631
0.000,524.22,60.11,35.4874639,-79.1535423
0.000,523.31,34.87,35.4845470,-79.1593385
0.001,523.22,40.76,35.4826904,-79.1582935
0.000,523.22,40.24,35.4826705,-79.1582080
0.000,523.21,41.44,35.4825488,-79.1583237
0.001,523.28,44.38,35.4831632,-79.1544430
0.000,524.08,88.95,35.5015766,-79.1340940
0.000,525.10,98.97,35.5041190,-79.1322238
0.000,525.14,92.17,35.5047100,-79.1304276
0.000,525.18,93.53,35.5058534,-79.1293887
0.000,525.21,101.06,35.5067919,-79.1285499
0.000,637.69,142.06,35.4879292,-79.1283792
0.000,637.69,140.91,35.4877671,-79.1284264
0.000,637.69,168.51,35.4911700,-79.1253628
0.001,637.83,105.28,35.4914954,-79.1093767
0.000,637.83,105.91,35.4915074,-79.1093038
0.000,637.84,100.58,35.4894806,-79.1082158
0.000,637.84,100.98,35.4895181,-79.1081439
0.000,637.84,100.55,35.4894029,-79.1081443
0.000,637.84,100.54,35.4883437,-79.1074635
0.000,637.84,100.18,35.4884760,-79.1074477
0.000,637.84,99.75,35.4882219,-79.1073904
0.000,637.84,100.70,35.4881964,-79.1075068
0.000,637.85,96.70,35.4871272,-79.1067329
0.000,637.85,94.97,35.4862492,-79.1061784
0.001,637.86,87.59,35.4841183,-79.1046635
0.000,637.85,95.91,35.4870882,-79.1068077
0.000,637.85,94.18,35.4862119,-79.1062619
0.000,637.86,86.87,35.4840651,-79.1047446
0.000,637.85,94.74,35.4861556,-79.1061160
0.000,644.72,101.80,35.4827607,-79.0762141
0.001,660.66,106.11,35.4994615,-79.0566212
0.000,661.73,107.60,35.4996131,-79.0544789
0.000,659.48,87.90,35.4812678,-79.0327021
0.000,659.48,87.19,35.4812568,-79.0326079
0.001,659.48,86.09,35.4811074,-79.0327519
0.026,659.41,111.22,35.5051107,-78.9973437
0.000,659.45,114.25,35.5051892,-78.9937162
0.000,659.45,113.76,35.5051252,-78.9933699
0.000,659.45,112.56,35.5050788,-78.9931189
0.000,557.84,86.72,35.4760903,-79.3181290
0.000,562.54,99.26,35.4603219,-79.3180516
0.000,568.13,82.89,35.4720201,-79.2835093
0.000,568.79,80.67,35.4649540,-79.2840774
0.000,568.79,81.01,35.4649634,-79.2839649
0.001,568.78,80.43,35.4651244,-79.2840633
0.001,569.40,78.54,35.4605579,-79.2843200
0.000,569.40,78.03,35.4605551,-79.2842374
0.000,569.36,78.67,35.4606488,-79.2843384
0.000,571.69,74.83,35.4549138,-79.2854053
0.001,571.37,76.16,35.4557182,-79.2855165
0.000,571.69,75.68,35.4549081,-79.2853040
0.000,575.02,79.82,35.4537506,-79.2790801
0.000,571.18,75.73,35.4550742,-79.2873206
0.000,571.18,76.60,35.4549776,-79.2873371
0.001,571.13,76.15,35.4550907,-79.2874913
0.000,497.85,41.70,35.4698368,-79.2377684
0.000,497.82,41.53,35.4697602,-79.2376493
0.000,620.58,92.09,35.4685929,-79.2359638
0.001,620.48,92.25,35.4684871,-79.2357712
0.000,620.48,92.99,35.4684276,-79.2358436
0.000,498.03,70.79,35.4680837,-79.2507355
0.000,498.03,71.15,35.4679152,-79.2507802
0.001,498.03,75.36,35.4691833,-79.2515574
0.000,498.03,74.28,35.4703986,-79.2517711
0.001,498.03,85.58,35.4709988,-79.2518093
0.000,498.03,74.11,35.4692150,-79.2514519
0.000,498.03,73.12,35.4703915,-79.2516354
0.000,498.03,57.28,35.4688302,-79.2492009
0.002,498.03,68.54,35.4697656,-79.2486547
0.001,498.03,56.03,35.4687657,-79.2491128
0.001,580.06,90.37,35.4580230,-79.2562507
0.000,580.09,94.15,35.4598545,-79.2550053
0.000,579.85,95.25,35.4642443,-79.2578569
0.045,579.66,87.56,35.4683018,-79.2579350
0.001,616.55,66.21,35.4587368,-79.2307305
0.002,619.07,89.45,35.4655950,-79.2325140
0.000,619.07,88.51,35.4656801,-79.2324105
0.000,619.07,88.51,35.4657553,-79.2323190
0.003,619.04,79.37,35.4661163,-79.2285462
0.001,619.04,80.27,35.4646094,-79.2273480
0.000,619.04,83.34,35.4640236,-79.2257896
0.000,619.04,83.29,35.4639799,-79.2256805
0.000,619.07,88.63,35.4658110,-79.2323990
0.001,619.05,84.46,35.4665921,-79.2308040
0.001,619.05,84.60,35.4666582,-79.2308290
0.001,619.04,79.60,35.4661461,-79.2284789
0.000,619.04,80.26,35.4646710,-79.2273250
0.000,619.04,83.69,35.4640870,-79.2257511
0.001,619.05,85.90,35.4665535,-79.2310269
0.000,619.05,85.80,35.4666325,-79.2310680
0.000,619.05,85.21,35.4665691,-79.2309368
0.000,619.04,83.88,35.4665659,-79.2290930
0.000,619.04,83.96,35.4666243,-79.2290482
0.001,619.04,84.95,35.4666191,-79.2292308
0.000,619.04,83.74,35.4666683,-79.2290144
0.000,619.04,84.47,35.4667017,-79.2290848
0.002,613.49,64.27,35.4537075,-79.2248359
0.000,613.49,64.61,35.4537572,-79.2247841
0.002,511.20,81.98,35.4722722,-79.1999967
0.000,511.95,93.65,35.4689864,-79.1905216
0.020,511.95,93.22,35.4690416,-79.1906713
0.000,511.98,92.80,35.4686161,-79.1898161
0.007,512.01,91.94,35.4679201,-79.1896717
0.000,512.02,90.73,35.4677656,-79.1890041
0.000,512.01,91.02,35.4677057,-79.1890168
0.000,514.23,77.82,35.4739046,-79.1876854
0.000,514.21,78.87,35.4740827,-79.1877333
0.000,514.04,79.09,35.4753741,-79.1879495
0.000,514.04,78.96,35.4754345,-79.1879429
0.000,513.34,71.76,35.4746651,-79.1908152
0.001,513.33,69.05,35.4745452,-79.1902832
0.001,513.34,90.61,35.4730026,-79.1918057
0.000,515.27,96.37,35.4796572,-79.1876991
0.001,515.43,93.25,35.4790302,-79.1859044
0.000,511.29,69.49,35.4633762,-79.1963727
0.000,511.29,67.72,35.4634184,-79.1961450
0.002,511.22,83.14,35.4645903,-79.1983435
0.000,511.40,46.17,35.4557143,-79.1900020
0.000,511.40,46.17,35.4557794,-79.1900061
0.000,511.40,46.03,35.4556739,-79.1893721
0.000,511.40,47.35,35.4557698,-79.1892168
0.000,511.40,46.97,35.4556639,-79.1892166
0.001,511.39,56.56,35.4558975,-79.1945275
0.002,511.38,58.73,35.4552403,-79.1956375
0.000,511.39,56.15,35.4559447,-79.1945771
0.001,515.23,56.88,35.4640631,-79.1706183
0.000,515.23,56.47,35.4640736,-79.1705420
0.002,513.65,57.40,35.4627174,-79.1740364
0.000,617.21,74.99,35.4607821,-79.1689255
0.000,515.65,83.04,35.4757177,-79.1789090
0.000,515.66,77.10,35.4764558,-79.1790244
0.000,515.67,73.89,35.4773273,-79.1792418
0.000,515.64,88.69,35.4762657,-79.1811604
0.000,515.64,88.75,35.4762585,-79.1812427
0.000,516.48,66.43,35.4793188,-79.1784825
0.000,516.48,66.34,35.4793567,-79.1785116
0.000,517.15,64.21,35.4800079,-79.1772314
0.001,517.16,64.01,35.4802226,-79.1773011
0.000,517.42,65.68,35.4802799,-79.1768972
0.001,515.84,68.80,35.4801820,-79.1803094
0.000,515.67,70.41,35.4798319,-79.1809293
0.000,515.68,70.80,35.4797432,-79.1810861
0.001,515.68,71.37,35.4796398,-79.1812677
0.001,515.58,85.12,35.4784961,-79.1830076
0.002,515.41,87.35,35.4780599,-79.1840835
0.000,518.86,70.64,35.4771502,-79.1760834
0.000,518.86,69.78,35.4771143,-79.1764672
0.000,519.06,62.20,35.4747503,-79.1723733
0.000,520.71,60.19,35.4747806,-79.1719041
0.000,519.55,61.42,35.4758021,-79.1729472
0.000,515.42,59.63,35.4696460,-79.1782459
0.000,518.10,55.99,35.4691720,-79.1747468
0.002,517.88,58.39,35.4690596,-79.1750716
0.000,518.34,56.11,35.4697834,-79.1742229
0.000,519.01,69.41,35.4700195,-79.1721429
0.000,519.04,72.66,35.4735532,-79.1741382
0.000,519.03,71.86,35.4733880,-79.1733277
0.000,519.04,65.61,35.4732277,-79.1710758
0.000,519.04,63.77,35.4733652,-79.1707025
0.000,519.04,66.19,35.4732741,-79.1710972
0.000,513.23,37.56,35.4611502,-79.1708529
0.001,522.57,81.79,35.4789811,-79.1450751
0.000,522.71,82.03,35.4784720,-79.1477796
0.000,522.44,82.87,35.4806856,-79.1431118
0.001,522.66,47.15,35.4789633,-79.1636324
0.002,522.66,47.15,35.4789370,-79.1635284
0.000,522.65,45.85,35.4790871,-79.1624845
0.002,522.65,46.20,35.4791803,-79.1622238
0.000,522.65,46.96,35.4791941,-79.1617817
0.000,522.65,48.01,35.4790958,-79.1614913
0.000,522.65,48.31,35.4790037,-79.1613749
0.002,522.65,49.91,35.4786777,-79.1611034
0.000,522.65,50.65,35.4783486,-79.1608480
0.000,522.65,56.78,35.4778756,-79.1602804
0.000,522.65,47.93,35.4783288,-79.1612779
0.003,522.65,45.41,35.4782753,-79.1619854
0.001,522.65,45.80,35.4787391,-79.1626456
0.000,522.66,47.06,35.4790139,-79.1635954
0.000,522.66,47.43,35.4788829,-79.1635679
0.001,522.65,45.85,35.4791415,-79.1625253
0.001,522.65,46.28,35.4792432,-79.1622715
0.003,522.64,47.38,35.4792489,-79.1617636
0.000,522.65,48.13,35.4791479,-79.1614489
0.001,522.65,48.77,35.4790442,-79.1613157
0.000,522.65,49.74,35.4786437,-79.1611758
0.001,522.65,50.70,35.4783796,-79.1607792
0.000,522.65,48.07,35.4782776,-79.1612325
0.001,522.65,45.41,35.4782073,-79.1620095
0.000,522.65,45.61,35.4787705,-79.1625820
0.002,522.64,53.06,35.4798861,-79.1652515
0.001,522.62,54.39,35.4799167,-79.1654878
0.000,522.77,46.79,35.4803496,-79.1632188
0.002,522.89,62.33,35.4783829,-79.1514010
0.000,522.89,61.39,35.4784485,-79.1514011
0.000,523.09,59.88,35.4757485,-79.1544874
0.000,523.09,56.93,35.4766864,-79.1534678
0.000,523.09,57.33,35.4768058,-79.1534622
0.000,523.09,59.20,35.4757736,-79.1545373
0.000,523.09,56.83,35.4766863,-79.1535240
0.000,522.37,65.32,35.4734067,-79.1630855
0.000,522.37,65.23,35.4734359,-79.1630607
0.001,521.76,59.16,35.4723341,-79.1675534
0.000,521.13,49.41,35.4682819,-79.1667696
0.001,617.14,73.87,35.4622323,-79.1616186
0.000,617.21,68.20,35.4626326,-79.1633800
0.000,617.07,72.38,35.4642864,-79.1613078
0.000,617.06,87.39,35.4660166,-79.1601177
0.000,617.06,87.21,35.4659978,-79.1600847
0.000,617.06,87.53,35.4660718,-79.1600752
0.001,617.06,87.26,35.4659487,-79.1601700
0.000,617.06,87.30,35.4660563,-79.1600448
0.000,617.06,87.21,35.4659322,-79.1601361
0.001,617.07,91.55,35.4670683,-79.1611714
0.001,617.07,91.75,35.4671661,-79.1613406
0.000,617.07,86.49,35.4660087,-79.1621009
0.000,617.07,86.22,35.4660255,-79.1621420
0.000,617.07,85.26,35.4661462,-79.1622374
0.000,617.07,84.94,35.4662159,-79.1623704
0.001,617.10,81.59,35.4657473,-79.1640580
0.000,615.85,84.94,35.4664953,-79.1652996
0.000,617.12,79.87,35.4655128,-79.1661557
0.000,617.12,79.88,35.4655443,-79.1662083
0.002,617.16,81.78,35.4641751,-79.1671978
0.000,617.16,81.79,35.4641995,-79.1672317
0.000,617.12,79.85,35.4655533,-79.1661247
0.000,617.16,82.51,35.4642154,-79.1671663
0.000,617.27,88.28,35.4647964,-79.1514222
0.000,617.25,90.00,35.4658993,-79.1531277
0.000,617.25,90.76,35.4659661,-79.1533354
0.002,617.25,90.76,35.4659548,-79.1533911
0.000,617.25,91.19,35.4660093,-79.1535949
0.000,617.25,90.96,35.4660435,-79.1533593
0.000,617.25,90.76,35.4659113,-79.1533756
0.000,617.25,90.83,35.4660895,-79.1531501
0.001,617.23,66.91,35.4582316,-79.1637271
0.000,617.23,67.34,35.4580421,-79.1636100
0.000,617.32,65.65,35.4581749,-79.1659598
0.000,617.13,74.20,35.4586885,-79.1590306
0.000,617.13,75.33,35.4587907,-79.1588826
0.000,617.07,76.84,35.4581485,-79.1566943
0.000,617.11,76.63,35.4588008,-79.1580561
0.000,617.13,75.06,35.4587190,-79.1588825
0.000,617.11,75.66,35.4587251,-79.1580560
0.000,615.88,70.23,35.4548812,-79.1595581
0.000,615.88,71.21,35.4549063,-79.1598941
0.000,615.88,70.51,35.4549861,-79.1581604
0.000,615.88,70.10,35.4548312,-79.1586329
0.000,615.88,69.52,35.4553727,-79.1572245
0.000,615.88,70.28,35.4549161,-79.1595516
0.000,615.88,70.23,35.4550246,-79.1581825
0.000,615.88,69.67,35.4553923,-79.1571937
0.000,615.88,69.39,35.4553913,-79.1573150
0.000,615.88,69.98,35.4548326,-79.1589050
0.000,615.88,69.93,35.4548728,-79.1589051
0.000,617.10,85.19,35.4581793,-79.1514762
0.000,617.08,86.42,35.4586672,-79.1520738
0.000,617.08,86.71,35.4587021,-79.1521165
0.000,617.09,76.58,35.4569698,-79.1478168
0.000,617.09,76.39,35.4569955,-79.1477698
0.000,620.43,72.15,35.4629777,-79.1268742
0.000,622.61,94.95,35.4657163,-79.1166421
0.000,623.63,84.86,35.4651499,-79.1122042
0.000,623.05,81.47,35.4605817,-79.1123463
0.000,623.06,82.82,35.4607563,-79.1123129
0.007,623.07,81.78,35.4607662,-79.1124371
0.000,623.42,77.36,35.4593105,-79.1101059
0.000,621.52,86.35,35.4552060,-79.1055324
0.302,621.34,86.01,35.4552909,-79.1054288
0.000,633.40,85.30,35.4700116,-79.0939667
0.000,638.14,93.03,35.4753378,-79.0850166
0.000,633.76,84.05,35.4741992,-79.0976163
0.000,638.14,84.12,35.4729434,-79.0826240
0.003,638.14,83.82,35.4729020,-79.0826618
0.000,638.15,83.44,35.4728573,-79.0824525
0.001,639.13,90.50,35.4764451,-79.0836635
0.000,638.62,78.61,35.4751870,-79.0759807
0.000,638.62,77.88,35.4751445,-79.0760178
0.000,638.80,82.28,35.4755378,-79.0723570
0.000,627.71,83.59,35.4618859,-79.1006479
0.000,627.71,83.98,35.4617984,-79.1006149
0.001,628.59,98.85,35.4646718,-79.0779987
0.000,628.59,99.21,35.4645977,-79.0780364
0.000,628.59,99.20,35.4647012,-79.0780866
0.000,628.59,77.61,35.4629340,-79.0738690
0.000,628.59,75.50,35.4628477,-79.0735000
0.000,574.16,64.95,35.4578219,-79.0730994
0.000,574.16,65.31,35.4577544,-79.0730693
0.001,577.62,72.93,35.4565559,-79.0773169
0.000,577.62,73.48,35.4564860,-79.0772857
0.001,574.28,64.68,35.4577757,-79.0732518
0.001,577.74,72.92,35.4565122,-79.0774643
0.000,573.07,65.36,35.4579650,-79.0717377
0.000,573.07,65.97,35.4575844,-79.0716941
0.000,573.07,65.52,35.4575845,-79.0716080
0.000,573.07,66.40,35.4574638,-79.0716828
0.001,582.50,72.23,35.4547551,-79.0831706
0.000,582.50,72.52,35.4546939,-79.0831406
0.000,582.58,72.46,35.4547228,-79.0832654
0.000,659.52,84.13,35.4752996,-79.0388995
0.000,659.51,84.38,35.4751949,-79.0388180
0.000,659.17,92.67,35.4632423,-79.0424496
0.000,659.17,92.77,35.4632979,-79.0424335
0.000,659.17,92.20,35.4632585,-79.0425225
