OBJECTID,ELEVATION,TRAVEL,LON,LAT
991.00000,349.89733,17.20000,-79.1775044,35.4861426
992.00000,355.60302,17.96000,-79.1774543,35.4846006
993.00000,447.43882,18.02000,-79.1593373,35.4852809
994.00000,437.40961,18.28000,-79.1574345,35.4856929
995.00000,404.20797,18.74000,-79.1556818,35.4860136
996.00000,407.98399,19.33000,-79.1546124,35.4868339
997.00000,443.31192,18.31000,-79.1587242,35.4841960
998.00000,435.00051,18.49000,-79.1581742,35.4839174
999.00000,430.47634,18.74000,-79.1572127,35.4838167
1000.00000,422.09541,19.82000,-79.1544511,35.4831904
1001.00000,398.35769,22.60000,-79.1512043,35.4820051
1002.00000,406.25099,21.64000,-79.1532222,35.4819431
1003.00000,415.68324,22.04000,-79.1514103,35.4830071
1004.00000,406.97516,22.04000,-79.1500388,35.4836581
1005.00000,422.33108,22.04000,-79.1481759,35.4857915
1006.00000,400.76536,22.04000,-79.1494029,35.4868404
1007.00000,396.21054,22.04000,-79.1491381,35.4871538
1008.00000,380.86318,22.04000,-79.1502039,35.4874679
1009.00000,365.76524,22.04000,-79.1511957,35.4866491
1010.00000,397.51285,22.04000,-79.1501962,35.4857993
1011.00000,402.83646,22.04000,-79.1491780,35.4849161
1012.00000,415.73895,22.04000,-79.1469714,35.4867124
1013.00000,424.04469,22.90000,-79.1584051,35.4821189
1014.00000,423.86686,18.81000,-79.1584857,35.4823373
1015.00000,416.66032,19.16000,-79.1587759,35.4810534
1016.00000,419.08080,19.02000,-79.1604306,35.4814344
1017.00000,425.64748,18.83000,-79.1600552,35.4821441
1018.00000,427.43076,18.61000,-79.1597617,35.4827321
1019.00000,358.60867,19.86000,-79.1734897,35.4797516
1020.00000,359.37351,22.38000,-79.1753718,35.4785752
1021.00000,360.38863,22.11000,-79.1747303,35.4778390
1022.00000,373.83294,21.36000,-79.1733193,35.4762215
1023.00000,377.54400,21.36000,-79.1735575,35.4757956
1024.00000,361.00292,47.97000,-79.1752012,35.4777114
1025.00000,357.41945,20.98000,-79.1759500,35.4771348
1026.00000,364.54818,25.17000,-79.1748071,35.4757373
1027.00000,377.96921,36.16000,-79.1723920,35.4747712
1028.00000,356.24956,29.35000,-79.1747483,35.4741858
1029.00000,358.08549,36.29000,-79.1738501,35.4736226
1030.00000,350.02050,38.13000,-79.1733597,35.4732094
1031.00000,332.73586,24.99000,-79.1757150,35.4737863
1032.00000,354.74348,37.18000,-79.1727857,35.4737245
1033.00000,358.14121,37.18000,-79.1722322,35.4730861
1034.00000,366.51502,20.97000,-79.1711218,35.4732224
1035.00000,379.39837,20.96000,-79.1712552,35.4742638
1036.00000,379.81291,20.97000,-79.1702283,35.4734584
1037.00000,380.45108,20.92000,-79.1693551,35.4727713
1038.00000,387.97286,21.69000,-79.1683407,35.4711248
1039.00000,376.30513,20.54000,-79.1687120,35.4766274
1040.00000,384.40675,19.97000,-79.1670057,35.4767591
1041.00000,388.81973,19.89000,-79.1645379,35.4774583
1042.00000,421.34912,43.34000,-79.1616971,35.4771281
1043.00000,400.53995,24.65000,-79.1588806,35.4765378
1044.00000,404.73369,24.39000,-79.1575044,35.4762777
1045.00000,410.09986,24.20000,-79.1566152,35.4761803
1046.00000,357.25351,21.19000,-79.1724408,35.4784502
1047.00000,367.09868,24.38000,-79.1707097,35.4787709
1048.00000,369.46570,19.81000,-79.1692739,35.4790429
1049.00000,388.59360,25.04000,-79.1679581,35.4794989
1050.00000,398.42181,27.67000,-79.1652580,35.4800087
1051.00000,402.45224,21.72000,-79.1639477,35.4802457
1052.00000,416.63281,21.50000,-79.1631443,35.4804125
1053.00000,421.77306,21.14000,-79.1622612,35.4816740
1054.00000,397.03195,41.97000,-79.1641880,35.4815965
1055.00000,379.67067,17.71000,-79.1658546,35.4812779
1056.00000,374.60770,23.67000,-79.1683830,35.4807737
1057.00000,384.62688,18.48000,-79.1695958,35.4803028
1058.00000,383.82259,17.75000,-79.1711407,35.4802585
1059.00000,365.74424,21.55000,-79.1703509,35.4774574
1060.00000,382.00310,23.92000,-79.1689446,35.4779333
1061.00000,396.99851,36.14000,-79.1675711,35.4781942
1062.00000,404.07116,19.19000,-79.1648463,35.4785571
1063.00000,417.37889,22.05000,-79.1626358,35.4788450
1064.00000,410.58219,43.34000,-79.1611206,35.4784791
1065.00000,396.03648,20.98000,-79.1622504,35.4757932
1066.00000,391.70274,25.19000,-79.1591341,35.4752862
1067.00000,408.67072,26.23000,-79.1567858,35.4747748
1068.00000,409.41550,24.13000,-79.1549419,35.4764169
1069.00000,384.79340,24.27000,-79.1544972,35.4757003
1070.00000,393.55062,23.21000,-79.1536057,35.4765246
1071.00000,414.07349,21.71000,-79.1584376,35.4783341
1072.00000,410.74404,24.64000,-79.1586733,35.4773233
1073.00000,417.74920,23.35000,-79.1564892,35.4775357
1074.00000,416.58139,21.71000,-79.1569249,35.4792273
1075.00000,406.53639,26.21000,-79.1568820,35.4738349
1076.00000,375.87206,20.98000,-79.1624796,35.4744571
1077.00000,370.82792,29.42000,-79.1632668,35.4737579
1078.00000,389.79642,20.98000,-79.1629144,35.4751352
1079.00000,371.30027,21.56000,-79.1644052,35.4741808
1080.00000,289.83484,25.81000,-79.1645838,35.4732691
1081.00000,357.47675,26.63000,-79.1664133,35.4736353
1082.00000,414.76911,29.61000,-79.1555423,35.4718219
1083.00000,405.14026,26.20000,-79.1542805,35.4733952
1084.00000,401.24527,26.20000,-79.1522503,35.4739386
1085.00000,420.70681,23.03000,-79.1534756,35.4703250
1086.00000,426.66458,23.03000,-79.1521164,35.4683992
1087.00000,426.86070,23.03000,-79.1503366,35.4684052
1088.00000,438.39306,19.67000,-79.1483639,35.4686486
1089.00000,338.50707,26.24000,-79.1436355,35.4771359
1090.00000,351.33898,26.44000,-79.1422537,35.4771751
1091.00000,381.72377,26.44000,-79.1414362,35.4767677
1092.00000,345.65067,27.11000,-79.1402261,35.4785960
1093.00000,347.11615,31.69000,-79.1386898,35.4794457
1094.00000,317.29523,31.22000,-79.1382436,35.4821833
1095.00000,333.14675,30.74000,-79.1383017,35.4827110
1096.00000,326.72931,30.67000,-79.1379943,35.4831796
1097.00000,362.80777,30.67000,-79.1373065,35.4843784
1098.00000,325.79326,28.30000,-79.1413184,35.4828138
1099.00000,416.92784,10.77000,-79.1515791,35.4663275
1100.00000,416.74897,10.62000,-79.1518065,35.4660567
1101.00000,410.15739,10.62000,-79.1529260,35.4658633
1102.00000,402.61760,7.88000,-79.1535588,35.4651344
1103.00000,414.16184,7.87000,-79.1514063,35.4646280
1104.00000,412.27287,7.87000,-79.1509943,35.4646791
1105.00000,416.19471,7.51000,-79.1504720,35.4641046
1106.00000,362.61690,20.93000,-79.1700510,35.4764238
1107.00000,368.16495,20.66000,-79.1684339,35.4734483
1108.00000,390.98164,20.79000,-79.1673494,35.4725397
1109.00000,389.40237,40.75000,-79.1637209,35.4706055
1110.00000,399.21945,40.75000,-79.1627014,35.4700945
1111.00000,395.92444,30.37000,-79.1613540,35.4693769
1112.00000,397.74289,29.12000,-79.1589634,35.4680595
1113.00000,377.29883,30.22000,-79.1597427,35.4687635
1114.00000,373.06069,39.71000,-79.1630725,35.4714124
1115.00000,387.04118,26.10000,-79.1657369,35.4718617
1116.00000,397.15799,21.55000,-79.1675725,35.4690752
1117.00000,395.59100,21.99000,-79.1681514,35.4693990
1118.00000,391.27522,22.27000,-79.1691268,35.4698562
1119.00000,384.69865,21.84000,-79.1689114,35.4704784
1120.00000,367.53166,22.63000,-79.1701077,35.4689202
1121.00000,391.15330,22.26000,-79.1687092,35.4679918
1122.00000,415.50802,21.67000,-79.1666264,35.4684504
1123.00000,409.69808,21.80000,-79.1657449,35.4679656
1124.00000,395.64694,21.43000,-79.1658038,35.4694520
1125.00000,410.76945,29.95000,-79.1645955,35.4673245
1126.00000,432.77242,31.97000,-79.1632523,35.4666556
1127.00000,423.64773,11.27000,-79.1621282,35.4660908
1128.00000,406.24006,30.37000,-79.1613248,35.4670250
1129.00000,429.41609,10.33000,-79.1608080,35.4654032
1130.00000,441.12010,9.54000,-79.1594922,35.4643797
1131.00000,419.26373,9.09000,-79.1583391,35.4651952
1132.00000,455.57104,9.46000,-79.1605394,35.4637612
1133.00000,451.02812,9.88000,-79.1616163,35.4623428
1134.00000,460.14036,9.92000,-79.1632326,35.4625694
1135.00000,461.43538,11.05000,-79.1634039,35.4625978
1136.00000,456.39098,11.12000,-79.1632349,35.4634724
1137.00000,445.35242,10.61000,-79.1621648,35.4608682
1138.00000,463.94023,10.98000,-79.1636290,35.4612163
1139.00000,482.13581,11.53000,-79.1647884,35.4614884
1140.00000,449.09250,9.14000,-79.1625129,35.4597826
1141.00000,439.86451,9.15000,-79.1606578,35.4599191
1142.00000,434.61918,9.59000,-79.1594247,35.4602482
1143.00000,456.66838,9.43000,-79.1626574,35.4586372
1144.00000,462.20619,9.57000,-79.1639294,35.4586833
1145.00000,462.42706,9.57000,-79.1647459,35.4585505
1146.00000,461.82067,21.19000,-79.1648313,35.4592319
1147.00000,443.16593,13.94000,-79.1642224,35.4596031
1148.00000,451.27589,9.02000,-79.1634945,35.4568466
1149.00000,445.45352,9.02000,-79.1638871,35.4557867
1150.00000,443.38417,9.64000,-79.1628404,35.4562163
1151.00000,460.55945,9.02000,-79.1632425,35.4578921
1152.00000,451.27061,9.64000,-79.1619449,35.4578151
1153.00000,457.11946,9.64000,-79.1609434,35.4576533
1154.00000,443.07459,9.64000,-79.1612121,35.4563635
1155.00000,449.05397,8.95000,-79.1596194,35.4587410
1156.00000,440.40634,9.14000,-79.1573370,35.4590029
1157.00000,468.93467,13.01000,-79.1659765,35.4581055
1158.00000,476.35824,12.71000,-79.1669136,35.4582834
1159.00000,499.39142,155.15000,-79.1680901,35.4585864
1160.00000,489.36434,155.15000,-79.1685816,35.4587013
1161.00000,447.60474,8.95000,-79.1590605,35.4568781
1162.00000,445.72254,8.93000,-79.1591070,35.4561136
1163.00000,443.78560,8.28000,-79.1581766,35.4570412
1164.00000,440.95375,8.28000,-79.1572401,35.4572330
1165.00000,436.34600,8.28000,-79.1568340,35.4575609
1166.00000,437.36548,9.66000,-79.1557355,35.4567419
1167.00000,446.39735,10.29000,-79.1549826,35.4556382
1168.00000,456.22129,7.86000,-79.1535890,35.4561988
1169.00000,424.81760,7.52000,-79.1532526,35.4581328
1170.00000,431.75437,8.78000,-79.1525862,35.4574532
1171.00000,436.45238,8.50000,-79.1521543,35.4569113
1172.00000,422.79454,7.16000,-79.1512570,35.4583490
1173.00000,441.15315,6.99000,-79.1496816,35.4590774
1174.00000,432.43287,7.37000,-79.1501816,35.4580886
1175.00000,427.04569,11.27000,-79.1530574,35.4546035
1176.00000,436.64650,10.90000,-79.1543884,35.4541510
1177.00000,435.91199,11.17000,-79.1562269,35.4530713
1178.00000,439.22930,11.74000,-79.1555788,35.4514953
1179.00000,426.69787,11.71000,-79.1545793,35.4521011
1180.00000,360.49827,33.17000,-79.1881051,35.5018652
1181.00000,359.25579,33.17000,-79.1879823,35.5017774
1182.00000,340.53245,33.17000,-79.1881981,35.5009213
1183.00000,332.63235,33.17000,-79.1880533,35.5000858
1184.00000,276.61702,33.61000,-79.1965853,35.4990888
1185.00000,284.09385,33.55000,-79.1953602,35.4987160
1186.00000,301.92408,33.55000,-79.1915902,35.4970300
1187.00000,313.31929,33.39000,-79.1902588,35.4991210
1188.00000,310.05518,33.39000,-79.1893842,35.4985602
1189.00000,324.30101,33.17000,-79.1887344,35.4990042
1190.00000,323.03557,43.74000,-79.1870935,35.4992839
1191.00000,327.21405,43.74000,-79.1858886,35.4986682
1192.00000,326.66852,34.42000,-79.1851663,35.4976676
1193.00000,315.84017,43.74000,-79.1861601,35.4972932
1194.00000,301.34318,43.74000,-79.1880967,35.4980473
1195.00000,308.35253,33.39000,-79.1893172,35.4981749
1196.00000,308.66614,33.55000,-79.1886619,35.4966446
1197.00000,331.52258,19.54000,-79.1873841,35.4962042
1198.00000,318.72090,19.54000,-79.1852570,35.4957650
1199.00000,320.12794,19.54000,-79.1862148,35.4960300
1200.00000,332.38855,43.74000,-79.1865593,35.4999301
1201.00000,344.50046,43.74000,-79.1852325,35.5001435
1202.00000,351.72229,34.42000,-79.1842335,35.4998394
1203.00000,363.54029,33.77000,-79.1834797,35.5006427
1204.00000,373.99754,32.76000,-79.1790888,35.5031148
1205.00000,369.24291,33.02000,-79.1790082,35.5043710
1206.00000,349.26778,33.02000,-79.1800791,35.5043559
1207.00000,348.61576,33.20000,-79.1800640,35.5049007
1208.00000,371.22562,33.24000,-79.1789646,35.5050762
1209.00000,362.14714,33.26000,-79.1773517,35.5058025
1210.00000,373.45828,33.25000,-79.1788818,35.5054021
1211.00000,355.42059,34.41000,-79.1785601,35.5120749
1212.00000,341.42290,34.41000,-79.1775462,35.5115667
1213.00000,347.08201,34.36000,-79.1779739,35.5101249
1214.00000,333.07125,34.36000,-79.1766950,35.5102243
1215.00000,332.41160,34.36000,-79.1754220,35.5100921
1216.00000,339.49029,34.36000,-79.1744561,35.5097569
1217.00000,324.28653,39.11000,-79.1743597,35.5103730
1218.00000,322.44304,39.11000,-79.1742787,35.5110618
1219.00000,320.93527,39.11000,-79.1733804,35.5117984
1220.00000,329.32884,18.05000,-79.1733850,35.5093982
1221.00000,325.29828,39.11000,-79.1745739,35.5112574
1222.00000,328.17814,39.11000,-79.1758211,35.5112107
1223.00000,347.76129,34.84000,-79.1785366,35.5135108
1224.00000,353.33494,74.03000,-79.1804231,35.5168521
1225.00000,349.72165,74.03000,-79.1822018,35.5163507
1226.00000,348.21222,74.03000,-79.1794098,35.5156536
1227.00000,321.71008,74.03000,-79.1809329,35.5157560
1228.00000,325.47141,74.03000,-79.1822056,35.5153199
1229.00000,319.85229,74.03000,-79.1833910,35.5146014
1230.00000,328.41539,74.03000,-79.1846322,35.5140926
1231.00000,337.79263,74.03000,-79.1857993,35.5142741
1232.00000,331.95671,74.03000,-79.1846918,35.5155290
1233.00000,345.78963,74.03000,-79.1832517,35.5161283
1234.00000,305.90476,37.92000,-79.1857428,35.5130288
1235.00000,326.05466,37.92000,-79.1846424,35.5129807
1236.00000,339.15554,34.41000,-79.1824957,35.5117861
1237.00000,310.44446,37.92000,-79.1840759,35.5123819
1238.00000,361.39247,38.32000,-79.1851270,35.5175263
1239.00000,359.79085,26.62000,-79.1842554,35.5199057
1240.00000,358.53119,38.86000,-79.1828761,35.5197509
1241.00000,356.34515,37.02000,-79.1798680,35.5176398
1242.00000,333.20633,32.34000,-79.1836204,35.5219374
1243.00000,327.47559,32.32000,-79.1830996,35.5220256
1244.00000,316.87111,41.72000,-79.1802275,35.5225308
1245.00000,325.50895,41.72000,-79.1797140,35.5216259
1246.00000,320.26592,41.72000,-79.1802789,35.5216522
1247.00000,323.76223,41.72000,-79.1799408,35.5207499
1248.00000,335.21685,41.56000,-79.1787502,35.5208205
1249.00000,338.47904,41.72000,-79.1783633,35.5217759
1250.00000,336.24315,41.72000,-79.1785042,35.5226411
1251.00000,315.29001,32.71000,-79.1856616,35.5288606
1252.00000,320.31118,34.06000,-79.1864139,35.5349667
1253.00000,296.45085,34.06000,-79.1842025,35.5345860
1254.00000,308.34699,34.06000,-79.1819868,35.5346904
1255.00000,319.51763,34.06000,-79.1798732,35.5352037
1256.00000,301.40895,22.03000,-79.1778937,35.5363703
1257.00000,289.44739,70.10000,-79.1751313,35.5387171
1258.00000,299.00194,70.10000,-79.1746538,35.5391757
1259.00000,324.72891,70.10000,-79.1736778,35.5402897
1260.00000,299.55393,70.10000,-79.1746031,35.5433360
1261.00000,312.78988,70.10000,-79.1733268,35.5425256
1262.00000,311.29985,70.10000,-79.1727278,35.5413761
1263.00000,283.74811,70.10000,-79.1761312,35.5378502
1264.00000,320.62678,35.23000,-79.1878633,35.5380048
1265.00000,323.51734,35.56000,-79.1905287,35.5385580
1266.00000,313.10119,36.54000,-79.1925231,35.5408786
1267.00000,312.52840,33.94000,-79.1867383,35.5331062
1268.00000,310.92632,22.95000,-79.1783554,35.5251608
1269.00000,319.06308,23.12000,-79.1801914,35.5277031
1270.00000,310.78830,22.56000,-79.1762925,35.5279467
1271.00000,319.28059,22.95000,-79.1757108,35.5258619
1272.00000,324.64678,22.56000,-79.1759124,35.5270633
1273.00000,315.22581,22.95000,-79.1769926,35.5258674
1274.00000,311.39532,22.95000,-79.1769083,35.5270039
1275.00000,296.86546,22.27000,-79.1754424,35.5305059
1276.00000,297.10761,22.03000,-79.1752884,35.5315474
1277.00000,304.98767,22.27000,-79.1761329,35.5309076
1278.00000,292.39359,22.03000,-79.1753937,35.5324246
1279.00000,294.33620,22.03000,-79.1762118,35.5328630
1280.00000,306.93330,22.03000,-79.1770120,35.5327364
1281.00000,315.42782,22.27000,-79.1767471,35.5316805
1282.00000,319.51513,22.37000,-79.1777372,35.5313392
1283.00000,309.08625,22.56000,-79.1790920,35.5312198
1284.00000,324.46545,22.56000,-79.1790601,35.5299506
1285.00000,306.08275,22.56000,-79.1790759,35.5319090
1286.00000,300.67000,22.27000,-79.1783471,35.5328399
1287.00000,300.93604,22.37000,-79.1780306,35.5322656
1288.00000,375.06687,16.16000,-79.1721529,35.4890017
1289.00000,401.95124,16.16000,-79.1712967,35.4917058
1290.00000,373.06715,16.32000,-79.1715768,35.4925859
1291.00000,404.27003,16.16000,-79.1711713,35.4903940
1292.00000,410.10053,16.16000,-79.1722235,35.4908811
1293.00000,395.70492,15.93000,-79.1692427,35.4883499
1294.00000,393.31806,15.93000,-79.1685537,35.4879668
1295.00000,392.07038,15.78000,-79.1675781,35.4882650
1296.00000,416.39019,16.02000,-79.1670889,35.4905622
1297.00000,405.54183,16.16000,-79.1676066,35.4917050
1298.00000,404.23244,16.32000,-79.1681578,35.4930057
1299.00000,391.44427,16.71000,-79.1683334,35.4968602
1300.00000,373.88646,17.01000,-79.1673140,35.4994115
1301.00000,358.33627,17.13000,-79.1654847,35.5001734
1302.00000,359.11786,17.00000,-79.1657109,35.4990107
1303.00000,365.65632,17.14000,-79.1674613,35.5006508
1304.00000,353.90108,17.44000,-79.1687743,35.5030232
1305.00000,347.40280,18.35000,-79.1670210,35.5110643
1306.00000,343.80147,18.51000,-79.1660576,35.5122584
1307.00000,338.58981,18.70000,-79.1652790,35.5138460
1308.00000,340.98147,18.92000,-79.1646426,35.5157006
1309.00000,288.01308,22.03000,-79.1727909,35.5317698
1310.00000,305.92738,21.07000,-79.1708853,35.5317161
1311.00000,299.02616,22.03000,-79.1711907,35.5306955
1312.00000,299.51479,21.07000,-79.1701580,35.5309204
1313.00000,317.52435,21.07000,-79.1699584,35.5318304
1314.00000,343.36450,19.90000,-79.1615646,35.5257569
1315.00000,344.18353,18.95000,-79.1611397,35.5234565
1316.00000,348.09699,19.45000,-79.1641008,35.5202553
1317.00000,344.53783,19.19000,-79.1645528,35.5180021
1318.00000,341.35162,19.63000,-79.1631935,35.5213037
1319.00000,363.74343,16.55000,-79.1804703,35.4894802
1320.00000,355.67821,16.80000,-79.1817798,35.4894054
1321.00000,330.83267,17.33000,-79.1834498,35.4893634
1322.00000,342.33838,17.33000,-79.1843864,35.4893171
1323.00000,321.64004,21.79000,-79.1856922,35.4868970
1324.00000,314.84829,21.76000,-79.1850842,35.4878923
1325.00000,325.77484,21.85000,-79.1860641,35.4884000
1326.00000,342.32029,21.95000,-79.1861774,35.4891896
1327.00000,338.32402,22.20000,-79.1881166,35.4915194
1328.00000,345.94144,22.09000,-79.1870858,35.4900906
1329.00000,330.72121,22.37000,-79.1883909,35.4894170
1330.00000,349.44979,18.12000,-79.1845326,35.4910984
1331.00000,350.22899,18.23000,-79.1831750,35.4911958
1332.00000,355.84974,16.89000,-79.1818508,35.4912255
1333.00000,362.33600,16.94000,-79.1806416,35.4914563
1334.00000,345.81011,16.80000,-79.1819174,35.4886236
1335.00000,338.01787,17.42000,-79.1834702,35.4903079
1336.00000,327.70617,17.32000,-79.1832166,35.4885752
1337.00000,346.08736,16.64000,-79.1832212,35.4877443
1338.00000,337.73115,18.14000,-79.1855351,35.4919347
1339.00000,317.96696,22.70000,-79.1876351,35.4936755
1340.00000,320.66150,22.20000,-79.1867878,35.4922598
1341.00000,338.49149,18.55000,-79.1830775,35.4924952
1342.00000,340.85378,18.58000,-79.1817633,35.4927266
1343.00000,340.29175,20.08000,-79.1816469,35.4937843
1344.00000,321.52376,19.17000,-79.1831224,35.4938990
1345.00000,335.78735,19.54000,-79.1844109,35.4949573
1346.00000,337.32029,19.54000,-79.1830693,35.4948569
1347.00000,357.63554,18.70000,-79.1801635,35.4946534
1348.00000,359.08530,17.49000,-79.1802659,35.4935327
1349.00000,346.42402,17.18000,-79.1789066,35.4922764
1350.00000,363.33648,18.80000,-79.1801255,35.4952072
1351.00000,345.48671,19.16000,-79.1814635,35.4953025
1352.00000,362.49476,19.50000,-79.1818217,35.4958968
1353.00000,326.73653,19.54000,-79.1838824,35.4963781
1354.00000,321.23780,19.54000,-79.1844218,35.4971996
1355.00000,319.32256,34.42000,-79.1838566,35.4976746
1356.00000,326.61431,34.42000,-79.1835032,35.4979060
1357.00000,327.66988,34.42000,-79.1843197,35.4981159
1358.00000,323.50856,34.42000,-79.1833285,35.4989191
1359.00000,341.50028,19.56000,-79.1821679,35.4981705
1360.00000,357.63864,19.56000,-79.1812223,35.4976073
1361.00000,366.02440,19.92000,-79.1810561,35.4988407
1362.00000,385.57948,220.29000,-79.1797384,35.4987722
1363.00000,377.88211,19.56000,-79.1799208,35.4975450
1364.00000,369.01185,19.48000,-79.1813336,35.4965555
1365.00000,370.70686,19.05000,-79.1799992,35.4963061
1366.00000,318.00395,23.17000,-79.1873754,35.4882108
1367.00000,318.26399,21.99000,-79.1864678,35.4871173
1368.00000,307.97565,22.32000,-79.1895077,35.4888933
1369.00000,321.81786,22.57000,-79.1905226,35.4877473
1370.00000,328.23603,45.05000,-79.1919659,35.4881109
1371.00000,297.34571,22.57000,-79.1919700,35.4890543
1372.00000,334.27585,67.77000,-79.1879555,35.4858930
1373.00000,332.45474,23.07000,-79.1934699,35.4938760
1374.00000,342.43124,22.86000,-79.1914609,35.4924724
1375.00000,315.78856,22.86000,-79.1927539,35.4913386
1376.00000,336.10264,22.70000,-79.1914269,35.4914816
1377.00000,331.78291,22.69000,-79.1903646,35.4914561
1378.00000,333.90167,22.55000,-79.1891458,35.4911771
1379.00000,342.43054,220.40000,-79.1767430,35.4994956
1380.00000,493.27359,86.86000,-79.2135618,35.4379626
1381.00000,488.96751,84.17000,-79.2121159,35.4387392
1382.00000,489.19588,84.17000,-79.2120607,35.4398573
1383.00000,477.43811,75.69000,-79.2098329,35.4380672
1384.00000,470.54259,22.24000,-79.2039622,35.4377721
1385.00000,466.74024,88.25000,-79.1970432,35.4374164
1386.00000,465.62270,78.95000,-79.1906871,35.4353564
1387.00000,457.82714,60.69000,-79.1883903,35.4359469
1388.00000,468.60231,60.69000,-79.1877323,35.4363656
1389.00000,459.38132,52.98000,-79.1856228,35.4356908
1390.00000,460.79330,52.98000,-79.1847775,35.4361868
1391.00000,458.17746,52.98000,-79.1839146,35.4359840
1392.00000,455.64839,52.98000,-79.1836859,35.4353927
1393.00000,458.46281,52.98000,-79.1842881,35.4347421
1394.00000,458.41424,52.98000,-79.1850453,35.4344818
1395.00000,457.88495,52.98000,-79.1859876,35.4342130
1396.00000,464.83354,20.71000,-79.1876157,35.4378340
1397.00000,467.88772,20.71000,-79.1880271,35.4375295
1398.00000,470.16429,20.71000,-79.1893668,35.4368613
1399.00000,469.21978,20.71000,-79.1890381,35.4365340
1400.00000,472.17031,20.71000,-79.1888935,35.4376221
1401.00000,455.29068,52.98000,-79.1864311,35.4355716
1402.00000,453.80290,52.98000,-79.1866072,35.4348328
1403.00000,433.41816,28.64000,-79.1914117,35.4328776
1404.00000,426.50575,28.62000,-79.1894248,35.4327974
1405.00000,410.10718,95.87000,-79.1880547,35.4306771
1406.00000,409.33982,88.10000,-79.1889541,35.4291169
1407.00000,414.00351,95.87000,-79.1900089,35.4307511
1408.00000,419.89398,88.10000,-79.1918139,35.4296667
1409.00000,457.06937,83.59000,-79.1831976,35.4402356
1410.00000,420.96170,82.70000,-79.1808189,35.4393690
1411.00000,449.87435,82.73000,-79.1818691,35.4408585
1412.00000,453.74430,82.70000,-79.1819807,35.4411130
1413.00000,448.16940,81.86000,-79.1809770,35.4415816
1414.00000,430.04561,82.70000,-79.1840175,35.4444690
1415.00000,432.60171,82.70000,-79.1831327,35.4435122
1416.00000,449.49264,82.70000,-79.1824172,35.4428468
1417.00000,437.84763,81.86000,-79.1813824,35.4427569
1418.00000,452.64366,81.32000,-79.1795576,35.4422566
1419.00000,406.87286,13.27000,-79.1423500,35.4413334
1420.00000,404.99503,13.73000,-79.1423412,35.4406969
1421.00000,406.60607,14.07000,-79.1410252,35.4406491
1422.00000,410.50002,14.23000,-79.1403617,35.4408960
1423.00000,411.64785,14.52000,-79.1393208,35.4410087
1424.00000,409.01910,15.21000,-79.1478692,35.4462668
1425.00000,383.40511,11.95000,-79.1433394,35.4434128
1426.00000,402.31183,12.08000,-79.1441451,35.4446032
1427.00000,416.30437,10.21000,-79.1437910,35.4464801
1428.00000,393.56584,15.21000,-79.1457246,35.4470090
1429.00000,398.23034,18.56000,-79.1483438,35.4496969
1430.00000,387.58484,15.30000,-79.1463240,35.4479357
1431.00000,409.31884,8.54000,-79.1459981,35.4488472
1432.00000,402.29816,18.24000,-79.1458051,35.4510699
1433.00000,410.90224,9.00000,-79.1437196,35.4486855
1434.00000,416.56436,9.00000,-79.1441331,35.4493313
1435.00000,409.00122,9.00000,-79.1438468,35.4494690
1436.00000,404.40200,8.50000,-79.1441739,35.4501474
1437.00000,409.65190,9.53000,-79.1430215,35.4484271
1438.00000,411.30638,9.71000,-79.1429144,35.4479954
1439.00000,405.38089,10.27000,-79.1422256,35.4470901
1440.00000,404.82037,10.30000,-79.1414823,35.4473992
1441.00000,393.09733,10.81000,-79.1416434,35.4459752
1442.00000,387.38414,11.44000,-79.1409519,35.4446111
1443.00000,400.76480,12.57000,-79.1384608,35.4454092
1444.00000,390.55836,11.39000,-79.1395030,35.4456418
1445.00000,405.43468,14.02000,-79.1394339,35.4426180
1446.00000,418.08064,12.39000,-79.1478483,35.4526932
1447.00000,419.34540,9.89000,-79.1512521,35.4555812
1448.00000,413.93095,11.25000,-79.1501308,35.4537659
1449.00000,408.95650,12.11000,-79.1514048,35.4527509
1450.00000,408.62634,12.11000,-79.1519994,35.4531227
1451.00000,414.41451,13.99000,-79.1496925,35.4493408
1452.00000,428.79459,15.95000,-79.1494403,35.4462354
1453.00000,421.94724,16.62000,-79.1498273,35.4476345
1454.00000,419.16536,15.67000,-79.1507897,35.4488771
1455.00000,409.80379,12.79000,-79.1517445,35.4507860
1456.00000,425.75131,15.49000,-79.1533955,35.4507667
1457.00000,421.61140,14.61000,-79.1522202,35.4488953
1458.00000,422.79314,14.48000,-79.1515999,35.4481250
1459.00000,416.14551,15.49000,-79.1532256,35.4497356
1460.00000,437.86854,31.41000,-79.1554236,35.4494469
1461.00000,412.74322,12.69000,-79.1613895,35.4497552
1462.00000,432.76340,8.89000,-79.1604887,35.4515963
1463.00000,447.91798,8.80000,-79.1595863,35.4533977
1464.00000,452.00780,8.74000,-79.1589718,35.4536837
1465.00000,449.98733,8.74000,-79.1579917,35.4541132
1466.00000,453.49456,8.51000,-79.1565068,35.4548146
1467.00000,415.86402,9.33000,-79.1622587,35.4518745
1468.00000,415.76811,9.97000,-79.1653968,35.4498585
1469.00000,429.43635,9.82000,-79.1646318,35.4503662
1470.00000,421.83618,10.31000,-79.1671925,35.4486716
1471.00000,427.03826,10.55000,-79.1684996,35.4477940
1472.00000,436.84808,10.81000,-79.1697907,35.4469642
